ankle_torque,q_knee,q_ankle,a_tibialis,a_soleus,a_gastrocnemius,fiber_length_tibialis,fiber_length_soleus,fiber_length_gastrocnemius,pennation_angle_tibialis,pennation_angle_soleus,pennation_angle_gastrocnemius,tendon_length_tibialis,tendon_length_soleus,tendon_length_gastrocnemius
1.1539177697218765,0.0,-14.999999999999998,0.01,0.01,0.01,0.08962891855427635,0.03359872905451627,0.03935543407989614,5.3958468007844065,38.017515477664986,19.586213832446145,0.2215404793678194,0.24547792806300492,0.3767181039856144
1.2873904529568132,0.0,-14.0,0.01,0.01,0.01,0.08889130439304233,0.03432168376243277,0.04021395292635352,5.4407556864806805,37.07995586034635,19.15156771612528,0.2215388701423948,0.24548841712220987,0.37674080858543324
1.405540033965936,0.0,-13.0,0.01,0.01,0.01,0.08814939386839998,0.0350523692534119,0.04107590476917923,5.486687774044657,36.18259800488144,18.73453971959612,0.2215371822748776,0.24549765119535227,0.3767613312202292
1.5082371111602706,0.0,-12.000000000000002,0.01,0.01,0.01,0.08740328757981707,0.03578992169222667,0.04194114186724368,5.5336696862986345,35.32365349955974,18.334131671122208,0.22153542557982073,0.24550573097768444,0.37677941583945546
1.5965289874871598,0.0,-11.0,0.01,0.01,0.01,0.0866530885897699,0.03653345213656091,0.042809304765995156,5.581728898383049,34.50144785178121,17.94951187757321,0.22153361002477595,0.24551282791119622,0.37679504110699547
1.6722424539513,0.0,-10.0,0.01,0.01,0.01,0.08589890273757017,0.03728207260350392,0.04367986742337839,5.6308937482599974,33.714383436182565,17.579970387095965,0.22153174552506993,0.24551914805702202,0.3768083698343551
1.7375948980015035,0.0,-9.0,0.01,0.01,0.01,0.08514083899148635,0.0380349201564021,0.044552191047349574,5.6811934435784455,32.960912665586726,17.22487945922485,0.2215298417069593,0.24552490084188747,0.3768196903769225
1.7948712705064018,0.0,-8.0,0.01,0.01,0.01,0.08437900984034778,0.03879117381589366,0.04542557918602483,5.732658064277779,32.23952624928749,16.88366170920247,0.2215279076384121,0.24553027746823008,0.3768293577174554
1.8461626947996403,0.0,-7.0,0.01,0.01,0.01,0.08361353172500774,0.0395500696959691,0.04629932231666206,5.785318560280558,31.548744084449385,16.555768310142472,0.22152595152760343,0.2455354330055835,0.37683774628398564
1.8931999754131663,0.0,-6.000000000000001,0.01,0.01,0.01,0.08284452562953912,0.04031090701050842,0.04717273684737492,5.83920673618984,30.887117458441963,16.24066418069265,0.22152398026919767,0.245540479179927,0.3768452091704118
1.9372679771740562,0.0,-5.0,0.01,0.01,0.01,0.08207211711254579,0.041073050036699615,0.048045189234792285,5.894355266414501,30.253233318391015,15.937821119222614,0.2215219995619011,0.24554548209104438,0.3768520531230743
1.9791854984151875,0.0,-4.0,0.01,0.01,0.01,0.08129643755729747,0.04183592574553463,0.048916111124798184,5.950797630993789,29.645720681556817,15.646714880663522,0.2215200128109384,0.24555046474226572,0.3768585234524321
2.019335690947513,0.0,-3.0000000000000004,0.01,0.01,0.01,0.08051762428172882,0.04259901854020567,0.049785003240686625,6.008568115231848,29.063257285050103,15.36682761471946,0.2215180211858862,0.24555541261099165,0.37686479962037306
2.0577241792952154,0.0,-2.0,0.01,0.01,0.01,0.0797358212460301,0.04336186323127133,0.05065143562076692,6.06770176649816,28.504575454547172,15.097649282787986,0.22151602308882654,0.24556028092396173,0.3768709959716799
2.0940552120094362,0.0,-1.0,0.01,0.01,0.01,0.07895117966001207,0.044124037566071424,0.05151504104259787,6.128234349670168,27.968466434563993,14.83868185006057,0.22151401373454732,0.24556500216518456,0.3768771683958369
2.1278228071420613,0.0,0.0,0.01,0.01,0.01,0.07816385858994765,0.04488515317790218,0.052375506747887504,6.190202294374796,27.45378396753983,14.589442573728602,0.2215119847434086,0.2455694951102285,0.3768833230660542
2.1583797888183405,0.0,1.0,0.01,0.01,0.01,0.07737402554833733,0.04564484971661416,0.05323256484388052,6.253642634349717,26.959444845436913,14.349466943775088,0.22150992376435286,0.24557367015392348,0.37688942638094075
2.185022141717919,0.0,2.0,0.01,0.01,0.01,0.07658185704615945,0.04640278655767839,0.054085982563953305,6.3185929396839065,26.484429777066193,14.118310939528405,0.22150781414950815,0.2455774372130022,0.3768954149674762
2.207046720203155,0.0,3.0000000000000004,0.01,0.01,0.01,0.07578753892772683,0.047158637641231724,0.05493555303976523,6.385091254538004,26.02778192326773,13.895552560501605,0.22150563486224698,0.24558071010119156,0.37690120508834457
2.223804757355561,0.0,4.0,0.01,0.01,0.01,0.07499126748185372,0.04791208630341445,0.05578108738345489,6.453175968033061,25.588605050063297,13.680792600425825,0.22150335962061468,0.2455834109055818,0.3769067006506537
2.234742010362341,0.0,5.0,0.01,0.01,0.01,0.0741932484746609,0.04866282133542315,0.05662240656348483,6.522885825649344,25.166060882268976,13.473655081925749,0.22150095814765303,0.2455854730342427,0.37691180138563274
2.392875369689216,0.0,6.000000000000001,0.01,0.01,0.01,0.07339369825207706,0.0493880680298404,0.05745933713716823,6.594259782012457,24.771386940138147,13.273786700863646,0.22149839535917265,0.24561158467816255,0.37691640705010376
2.6871641286943935,0.0,7.0,0.01,0.01,0.01,0.07259284337795101,0.05008854869516179,0.05829170446886083,6.667336951406632,24.402178833883436,13.08085658650702,0.22149563204376957,0.24566035049157017,0.37692042418921856
2.997320388141058,0.0,8.0,0.01,0.01,0.01,0.0717909203093831,0.05078131491053539,0.05911933057498101,6.7421565509431085,24.048070666473926,12.894555122730461,0.2214926255269319,0.24571255079923246,0.3769237681546723
3.324083309144113,0.0,9.0,0.01,0.01,0.01,0.07098817481261667,0.05146586120193035,0.05994203066182448,6.818757860821518,23.708447135882462,12.714593003005257,0.2214893306192277,0.2457683760814115,0.376926366463694
3.668218249980643,0.0,10.0,0.01,0.01,0.01,0.07018486110311152,0.05214169403139732,0.06075961143277833,6.897180206819828,23.382726368259966,12.540699998434503,0.2214857008669117,0.24582801562410103,0.37692816035350263
4.145730634139735,0.0,11.0,0.01,0.01,0.01,0.06938124064767764,0.05280833618421992,0.06152824150006175,6.97746297474689,23.070355990401985,12.381535992548116,0.22148169016946403,0.24589165222355552,0.376973772364877
4.698153586476463,0.0,12.000000000000002,0.01,0.01,0.01,0.06857758126837762,0.053465331328708024,0.06226944384869401,7.0596456065812605,22.770809568021896,12.231861681115776,0.22147725412227903,0.24595945680740325,0.3770408539029007
5.279263233702796,0.0,13.0,0.01,0.01,0.01,0.06777415390528634,0.054112248514404444,0.06300052322337417,7.143767812494678,22.483583456155827,12.08776168950952,0.22147235374704202,0.24603158321226107,0.37711143249341444
5.889606057900594,0.0,14.0,0.01,0.01,0.01,0.06697123225197729,0.0547486868363404,0.06372112521759943,7.229869554823696,22.20819393928616,11.949036021444853,0.22146695636409025,0.24610816286237172,0.377185630743341
6.529517101665113,0.0,14.999999999999998,0.01,0.01,0.01,0.06616908986085879,0.055374278183971885,0.0644309066492311,7.317991272361913,21.94417531100033,11.815494130360365,0.22146103904723397,0.246189301559896,0.37726356416083634
7.199074141406458,0.0,16.0,0.01,0.01,0.01,0.06536799809366509,0.055988691593988234,0.0651295398400478,7.4081740583184805,21.691077630675196,11.686953710890364,0.22145459126600073,0.24627507460995424,0.37734533674045145
7.8980717156592775,0.0,17.0,0.01,0.01,0.01,0.06456822416053022,0.0565916350728206,0.06581671552802501,7.500459854786851,21.44846550765479,11.56323979984679,0.22144761747876782,0.2463655246870027,0.3774310379540798
8.625994833399044,0.0,18.0,0.01,0.01,0.01,0.06377002963132554,0.05718285736872161,0.06649214604047406,7.5948916230717485,21.215917002631777,11.444183930629094,0.22144013929216086,0.24646065977730616,0.377520739485725
9.381999153531646,0.0,19.0,0.01,0.01,0.01,0.06297366879649487,0.057762148777272905,0.06715556798228725,7.691513544229373,20.993022905514497,11.329623435001238,0.22143219781583567,0.24656045216574746,0.3776144924682077
10.164900335622184,0.0,20.0,0.01,0.01,0.01,0.06217938888403745,0.058329341076373664,0.06780674446288425,7.790371035946718,20.77938630677823,11.219400871825638,0.22142385419178193,0.246664838353899,0.3777123251955802
-3.3229769941595353,0.0,-25.0,0.1,0.01,0.01,0.094896217857894,0.0269598722559045,0.030900037585054763,5.095529895621987,50.135999318641446,25.27446204547638,0.22340938523862974,0.24535951195316458,0.3765400186411268
-6.806299230543922,0.0,-25.0,0.2,0.01,0.01,0.09334823541274868,0.0269598722559045,0.030900037585054763,5.18025754522241,50.135999318641446,25.27446204547638,0.2249636120576782,0.24535951195316458,0.3765400186411268
-10.233627855187049,0.0,-25.0,0.3,0.01,0.01,0.09212529372813766,0.0269598722559045,0.030900037585054763,5.249216019758705,50.135999318641446,25.27446204547638,0.22619163624605199,0.24535951195316458,0.3765400186411268
