ankle_torque,q_knee,q_ankle,a_tibialis,a_soleus,a_gastrocnemius,fiber_length_tibialis,fiber_length_soleus,fiber_length_gastrocnemius,pennation_angle_tibialis,pennation_angle_soleus,pennation_angle_gastrocnemius,tendon_length_tibialis,tendon_length_soleus,tendon_length_gastrocnemius
-1.2505027525701233,0.0,0.0,0.1,0.01,0.01,0.07660131745002088,0.04489338856770768,0.05239471514961324,6.379051174437651,27.44990680020243,14.590195564485917,0.22309305379504124,0.24556078668135553,0.37686490747925294
-5.450389123935176,0.0,0.0,0.2,0.01,0.01,0.0752336878347666,0.04489338856770768,0.05239471514961324,6.495507083389426,27.44990680020243,14.590195564485917,0.22446936006420934,0.24556078668135553,0.37686490747925294
-9.537039327410552,0.0,0.0,0.3,0.01,0.01,0.07413950330514843,0.04489338856770768,0.05239471514961324,6.591792801523983,27.44990680020243,14.590195564485917,0.2255707192042481,0.24556078668135553,0.37686490747925294
-13.530399049615596,0.0,0.0,0.4,0.01,0.01,0.07322810756677871,0.04489338856770768,0.05239471514961324,6.6742049136103,27.44990680020243,14.590195564485917,0.22648825632966482,0.24556078668135553,0.37686490747925294
-32.375642380597476,0.0,0.0,0.9,0.01,0.01,0.07013343507340629,0.04489338856770768,0.05239471514961324,6.970137573298589,27.44990680020243,14.590195564485917,0.22960498614724673,0.24556078668135553,0.37686490747925294
30.11796221165737,0.0,0.0,0.01,0.1,0.1082177012392873,0.07821498823412472,0.04335951224949276,0.049588465119138045,6.24691397693351,28.507918101794214,15.435843511825286,0.22146953919739862,0.24729759525136338,0.3797702491562129
55.0316370929696,0.0,0.0,0.01,0.2,0.1861872028258322,0.07821498823412472,0.04210491380701672,0.04793615815288595,6.24691397693351,29.43933214987331,15.981884062582056,0.22146953919739862,0.24873163233696294,0.38148664496620055
79.34004238066143,0.0,0.0,0.01,0.3,0.2724584114361717,0.07821498823412472,0.04112491291545824,0.046469225810237214,6.24691397693351,30.21287335928922,16.500582001706498,0.22146953919739862,0.24986123990153944,0.3830145363614548
103.45797447537066,0.0,0.0,0.01,0.4,0.3709916581317118,0.07821498823412472,0.0403212051359579,0.04512246504542496,6.24691397693351,30.880187198758595,17.00782589749318,0.22146953919739862,0.2507944477118099,0.3844209874831973
208.5545939877129,0.0,0.0,0.01,0.9,0.9187962143520164,0.07821498823412472,0.037660689664064086,0.04098185233091752,6.24691397693351,33.33287778779277,18.78727081897813,0.22146953919739862,0.25393460531809614,0.3887716396793237
33.382654366434565,0.0,0.0,0.01,0.1247653346366633,0.1,0.07821498823412472,0.043014789657269896,0.04978645143346113,6.24691397693351,28.75760613884045,15.37293965437178,0.22146953919739862,0.24769034698304232,0.37956488518058173
57.490434000462386,0.0,0.0,0.01,0.2063981465460308,0.2,0.07821498823412472,0.042035392769489734,0.04767921759075025,6.24691397693351,29.492826346283618,16.07033456322505,0.22146953919739862,0.24881148217757176,0.3817539749676462
84.08414698706133,0.0,0.0,0.01,0.3137697936590399,0.3,0.07821498823412472,0.04100528918335383,0.04606194650602167,6.24691397693351,30.31025409506884,16.650710383093053,0.22146953919739862,0.2499997359139195,0.3834394740607827
